time,x,y
0.508,0.3,0.4
0.509,0.3,0.4
0.51,0.3,0.4
0.511,0.3,0.4
0.512,0.3,0.4
0.513,0.3,0.4
0.514,0.3,0.4
0.515,0.3,0.4
0.516,0.3,0.4
0.517,0.3,0.4
0.518,0.3,0.4
0.519,0.3,0.4
0.52,0.3,0.4
0.521,0.3,0.4
0.522,0.3,0.4
0.523,0.3,0.4
0.524,0.3,0.4
0.525,0.3,0.4
0.526,0.3,0.4
0.527,0.3,0.4
0.528,0.3,0.4
0.529,0.3,0.4
0.53,0.3,0.4
0.531,0.3,0.4
0.532,0.3,0.4
0.533,0.3,0.4
0.534,0.3,0.4
0.535,0.3,0.4
0.536,0.3,0.4
0.537,0.3,0.4
0.538,0.3,0.4
0.539,0.3,0.4
0.54,0.3,0.4
0.541,0.3,0.4
0.542,0.3,0.4
0.543,0.3,0.4
0.544,0.3,0.4
0.545,0.3,0.4
0.546,0.3,0.4
0.547,0.3,0.4
0.548,0.3,0.4
0.549,0.3,0.4
0.55,0.3,0.4
0.551,0.3,0.4
0.552,0.3,0.4
0.553,0.3,0.4
0.554,0.3,0.4
0.555,0.3,0.4
0.556,0.3,0.4
0.557,0.3,0.4
0.558,0.3,0.4
0.559,0.3,0.4
0.56,0.3,0.4
0.561,0.3,0.4
0.562,0.3,0.4
0.563,0.3,0.4
0.564,0.3,0.4
0.565,0.3,0.4
0.566,0.3,0.4
0.567,0.3,0.4
0.568,0.3,0.4
0.569,0.3,0.4
0.57,0.3,0.4
0.571,0.3,0.4
0.572,0.3,0.4
0.573,0.3,0.4
0.574,0.3,0.4
0.575,0.3,0.4
0.576,0.3,0.4
0.577,0.3,0.4
0.578,0.3,0.4
0.579,0.3,0.4
0.58,0.3,0.4
0.581,0.3,0.4
0.582,0.3,0.4
0.583,0.3,0.4
0.584,0.3,0.4
0.585,0.3,0.4
0.586,0.3,0.4
0.587,0.3,0.4
0.588,0.3,0.4
0.589,0.3,0.4
0.59,0.3,0.4
0.591,0.3,0.4
0.592,0.3,0.4
0.593,0.3,0.4
0.594,0.3,0.4
0.595,0.3,0.4
0.596,0.3,0.4
0.597,0.3,0.4
0.598,0.3,0.4
0.599,0.3,0.4
0.6,0.3,0.4
0.601,0.3,0.4
0.602,0.3,0.4
0.603,0.3,0.4
0.604,0.3,0.4
0.605,0.3,0.4
0.606,0.3,0.4
0.607,0.3,0.4
0.608,0.3,0.4
0.609,0.3,0.4
0.61,0.3,0.4
0.611,0.3,0.4
0.612,0.3,0.4
0.613,0.3,0.4
0.614,0.3,0.4
0.615,0.3,0.4
0.616,0.3,0.4
0.617,0.3,0.4
0.618,0.3,0.4
0.619,0.3,0.4
0.62,0.3,0.4
0.621,0.3,0.4
0.622,0.3,0.4
0.623,0.3,0.4
0.624,0.3,0.4
0.625,0.3,0.4
0.626,0.3,0.4
0.627,0.3,0.4
0.628,0.3,0.4
0.629,0.3,0.4
0.63,0.3,0.4
0.631,0.3,0.4
0.632,0.3,0.4
0.633,0.3,0.4
0.634,0.3,0.4
0.635,0.3,0.4
0.636,0.3,0.4
0.637,0.3,0.4
0.638,0.3,0.4
0.639,0.3,0.4
0.64,0.3,0.4
0.641,0.3,0.4
0.642,0.3,0.4
0.643,0.3,0.4
0.644,0.3,0.4
0.645,0.3,0.4
0.646,0.3,0.4
0.647,0.3,0.4
0.648,0.3,0.4
0.649,0.3,0.4
0.65,0.3,0.4
0.651,0.3,0.4
0.652,0.3,0.4
0.653,0.3,0.4
0.654,0.3,0.4
0.655,0.3,0.4
0.656,0.3,0.4
0.657,0.3,0.4
0.658,0.3,0.4
0.659,0.3,0.4
0.66,0.3,0.4
0.661,0.3,0.4
0.662,0.3,0.4
0.663,0.3,0.4
0.664,0.3,0.4
0.665,0.3,0.4
0.666,0.3,0.4
0.667,0.3,0.4
0.668,0.3,0.4
0.669,0.3,0.4
0.67,0.3,0.4
0.671,0.3,0.4
0.672,0.3,0.4
0.673,0.3,0.4
0.674,0.3,0.4
0.675,0.3,0.4
0.676,0.3,0.4
0.677,0.3,0.4
0.678,0.3,0.4
0.679,0.3,0.4
0.68,0.3,0.4
0.681,0.3,0.4
0.682,0.3,0.4
0.683,0.3,0.4
0.684,0.3,0.4
0.685,0.3,0.4
0.686,0.3,0.4
0.687,0.3,0.4
0.688,0.3,0.4
0.689,0.3,0.4
0.69,0.3,0.4
0.691,0.3,0.4
0.692,0.3,0.4
0.693,0.3,0.4
0.694,0.3,0.4
0.695,0.3,0.4
0.696,0.3,0.4
0.697,0.3,0.4
0.698,0.3,0.4
0.699,0.3,0.4
0.7,0.3,0.4
0.701,0.3,0.4
0.702,0.3,0.4
0.703,0.3,0.4
0.704,0.3,0.4
0.705,0.3,0.4
0.706,0.3,0.4
0.707,0.3,0.4
0.708,0.3,0.4
0.709,0.3,0.4
0.71,0.3,0.4
0.711,0.3,0.4
0.712,0.3,0.4
0.713,0.3,0.4
0.714,0.3,0.4
0.715,0.3,0.4
0.716,0.3,0.4
0.717,0.3,0.4
0.718,0.3,0.4
0.719,0.3,0.4
0.72,0.3,0.4
0.721,0.3,0.4
0.722,0.3,0.4
0.723,0.3,0.4
0.724,0.3,0.4
0.725,0.3,0.4
0.726,0.3,0.4
0.727,0.3,0.4
0.728,0.3,0.4
0.729,0.3,0.4
0.73,0.3,0.4
0.731,0.3,0.4
0.732,0.3,0.4
0.733,0.3,0.4
0.734,0.3,0.4
0.735,0.3,0.4
0.736,0.3,0.4
0.737,0.3,0.4
0.738,0.3,0.4
0.739,0.3,0.4
0.74,0.3,0.4
0.741,0.3,0.4
0.742,0.3,0.4
0.743,0.3,0.4
0.744,0.3,0.4
0.745,0.3,0.4
0.746,0.3,0.4
0.747,0.3,0.4
0.748,0.3,0.4
0.749,0.3,0.4
0.75,0.3,0.4
0.751,0.3,0.4
0.752,0.3,0.4
0.753,0.3,0.4
0.754,0.3,0.4
0.755,0.3,0.4
0.756,0.3,0.4
0.757,0.3,0.4
0.758,0.3,0.4
0.759,0.3,0.4
0.76,0.3,0.4
0.761,0.3,0.4
0.762,0.3,0.4
0.763,0.3,0.4
0.764,0.3,0.4
0.765,0.3,0.4
0.766,0.3,0.4
0.767,0.3,0.4
0.768,0.3,0.4
0.769,0.3,0.4
0.77,0.3,0.4
0.771,0.3,0.4
0.772,0.3,0.4
0.773,0.3,0.4
0.774,0.3,0.4
0.775,0.3,0.4
0.776,0.3,0.4
0.777,0.3,0.4
0.778,0.3,0.4
0.779,0.3,0.4
0.78,0.3,0.4
0.781,0.3,0.4
0.782,0.3,0.4
0.783,0.3,0.4
0.784,0.3,0.4
0.785,0.3,0.4
0.786,0.3,0.4
0.787,0.3,0.4
0.788,0.3,0.4
0.789,0.3,0.4
0.79,0.3,0.4
0.791,0.3,0.4
0.792,0.3,0.4
0.793,0.3,0.4
0.794,0.3,0.4
0.795,0.3,0.4
0.796,0.3,0.4
0.797,0.3,0.4
0.798,0.3,0.4
0.799,0.3,0.4
0.8,0.3,0.4
0.801,0.3,0.4
0.802,0.3,0.4
0.803,0.3,0.4
0.804,0.3,0.4
0.805,0.3,0.4
0.806,0.3,0.4
0.807,0.3,0.4
0.808,0.3,0.4
0.809,0.3,0.4
0.81,0.3,0.4
0.811,0.3,0.4
0.812,0.3,0.4
0.813,0.3,0.4
0.814,0.3,0.4
0.815,0.3,0.4
0.816,0.3,0.4
0.817,0.3,0.4
0.818,0.3,0.4
0.819,0.3,0.4
0.82,0.3,0.4
0.821,0.3,0.4
0.822,0.3,0.4
0.823,0.3,0.4
0.824,0.3,0.4
0.825,0.3,0.4
0.826,0.3,0.4
0.827,0.3,0.4
0.828,0.3,0.4
0.829,0.3,0.4
0.83,0.3,0.4
0.831,0.3,0.4
0.832,0.3,0.4
0.833,0.3,0.4
0.834,0.3,0.4
0.835,0.3,0.4
0.836,0.3,0.4
0.837,0.3,0.4
0.838,0.3,0.4
0.839,0.3,0.4
0.84,0.3,0.4
0.841,0.3,0.4
0.842,0.3,0.4
0.843,0.3,0.4
0.844,0.3,0.4
0.845,0.3,0.4
0.846,0.3,0.4
0.847,0.3,0.4
0.848,0.3,0.4
0.849,0.3,0.4
0.85,0.3,0.4
0.851,0.3,0.4
0.852,0.3,0.4
0.853,0.3,0.4
0.854,0.3,0.4
0.855,0.3,0.4
0.856,0.3,0.4
0.857,0.3,0.4
0.858,0.3,0.4
0.859,0.3,0.4
0.86,0.3,0.4
0.861,0.3,0.4
0.862,0.3,0.4
0.863,0.3,0.4
0.864,0.3,0.4
0.865,0.3,0.4
0.866,0.3,0.4
0.867,0.3,0.4
0.868,0.3,0.4
0.869,0.3,0.4
0.87,0.3,0.4
0.871,0.3,0.4
0.872,0.3,0.4
0.873,0.3,0.4
0.874,0.3,0.4
0.875,0.3,0.4
0.876,0.3,0.4
0.877,0.3,0.4
0.878,0.3,0.4
0.879,0.3,0.4
0.88,0.3,0.4
0.881,0.3,0.4
0.882,0.3,0.4
0.883,0.3,0.4
0.884,0.3,0.4
0.885,0.3,0.4
0.886,0.3,0.4
0.887,0.3,0.4
0.888,0.3,0.4
0.889,0.3,0.4
0.89,0.3,0.4
0.891,0.3,0.4
0.892,0.3,0.4
0.893,0.3,0.4
0.894,0.3,0.4
0.895,0.3,0.4
0.896,0.3,0.4
0.897,0.3,0.4
0.898,0.3,0.4
0.899,0.3,0.4
0.9,0.3,0.4
0.901,0.3,0.4
0.902,0.3,0.4
0.903,0.3,0.4
0.904,0.3,0.4
0.905,0.3,0.4
0.906,0.3,0.4
0.907,0.3,0.4
0.908,0.3,0.4
0.909,0.3,0.4
0.91,0.3,0.4
0.911,0.3,0.4
0.912,0.3,0.4
0.913,0.3,0.4
0.914,0.3,0.4
0.915,0.3,0.4
0.916,0.3,0.4
0.917,0.3,0.4
0.918,0.3,0.4
0.919,0.3,0.4
0.92,0.3,0.4
0.921,0.3,0.4
0.922,0.3,0.4
0.923,0.3,0.4
0.924,0.3,0.4
0.925,0.3,0.4
0.926,0.3,0.4
0.927,0.3,0.4
0.928,0.3,0.4
0.929,0.3,0.4
0.93,0.3,0.4
0.931,0.3,0.4
0.932,0.3,0.4
0.933,0.3,0.4
0.934,0.3,0.4
0.935,0.3,0.4
0.936,0.3,0.4
0.937,0.3,0.4
0.938,0.3,0.4
0.939,0.3,0.4
0.94,0.3,0.4
0.941,0.3,0.4
0.942,0.3,0.4
0.943,0.3,0.4
0.944,0.3,0.4
0.945,0.3,0.4
0.946,0.3,0.4
0.947,0.3,0.4
0.948,0.3,0.4
0.949,0.3,0.4
0.95,0.3,0.4
0.951,0.3,0.4
0.952,0.3,0.4
0.953,0.3,0.4
0.954,0.3,0.4
0.955,0.3,0.4
0.956,0.3,0.4
0.957,0.3,0.4
0.958,0.3,0.4
0.959,0.3,0.4
0.96,0.3,0.4
0.961,0.3,0.4
0.962,0.3,0.4
0.963,0.3,0.4
0.964,0.3,0.4
0.965,0.3,0.4
0.966,0.3,0.4
0.967,0.3,0.4
0.968,0.3,0.4
0.969,0.3,0.4
0.97,0.3,0.4
0.971,0.3,0.4
0.972,0.3,0.4
0.973,0.3,0.4
0.974,0.3,0.4
0.975,0.3,0.4
0.976,0.3,0.4
0.977,0.3,0.4
0.978,0.3,0.4
0.979,0.3,0.4
0.98,0.3,0.4
0.981,0.3,0.4
0.982,0.3,0.4
0.983,0.3,0.4
0.984,0.3,0.4
0.985,0.3,0.4
0.986,0.3,0.4
0.987,0.3,0.4
0.988,0.3,0.4
0.989,0.3,0.4
0.99,0.3,0.4
0.991,0.3,0.4
0.992,0.3,0.4
0.993,0.3,0.4
0.994,0.3,0.4
0.995,0.3,0.4
0.996,0.3,0.4
0.997,0.3,0.4
0.998,0.3,0.4
0.999,0.3,0.4
1,0.3,0.4
1.001,0.3,0.4
1.002,0.3,0.4
1.003,0.3,0.4
1.004,0.3,0.4
1.005,0.3,0.4
1.006,0.3,0.4
1.007,0.3,0.4
1.008,0.3,0.4
1.009,0.3,0.4
1.01,0.3,0.4
1.011,0.3,0.4
1.012,0.3,0.4
1.013,0.3,0.4
1.014,0.3,0.4
1.015,0.3,0.4
1.016,0.3,0.4
1.017,0.3,0.4
1.018,0.3,0.4
1.019,0.3,0.4
1.02,0.3,0.4
1.021,0.3,0.4
1.022,0.3,0.4
1.023,0.3,0.4
1.024,0.3,0.4
1.025,0.3,0.4
1.026,0.3,0.4
1.027,0.3,0.4
1.028,0.3,0.4
1.029,0.3,0.4
1.03,0.3,0.4
1.031,0.3,0.4
1.032,0.3,0.4
1.033,0.3,0.4
1.034,0.3,0.4
1.035,0.3,0.4
1.036,0.3,0.4
1.037,0.3,0.4
1.038,0.3,0.4
1.039,0.3,0.4
1.04,0.3,0.4
1.041,0.3,0.4
1.042,0.3,0.4
1.043,0.3,0.4
1.044,0.3,0.4
1.045,0.3,0.4
1.046,0.3,0.4
1.047,0.3,0.4
1.048,0.3,0.4
1.049,0.3,0.4
1.05,0.3,0.4
1.051,0.3,0.4
1.052,0.3,0.4
1.053,0.3,0.4
1.054,0.3,0.4
1.055,0.3,0.4
1.056,0.3,0.4
1.057,0.3,0.4
1.058,0.3,0.4
1.059,0.3,0.4
1.06,0.3,0.4
1.061,0.3,0.4
1.062,0.3,0.4
1.063,0.3,0.4
1.064,0.3,0.4
1.065,0.3,0.4
1.066,0.3,0.4
1.067,0.3,0.4
1.068,0.3,0.4
1.069,0.3,0.4
1.07,0.3,0.4
1.071,0.3,0.4
1.072,0.3,0.4
1.073,0.3,0.4
1.074,0.3,0.4
1.075,0.3,0.4
1.076,0.3,0.4
1.077,0.3,0.4
1.078,0.3,0.4
1.079,0.3,0.4
1.08,0.3,0.4
1.081,0.3,0.4
1.082,0.3,0.4
1.083,0.3,0.4
1.084,0.3,0.4
1.085,0.3,0.4
1.086,0.3,0.4
1.087,0.3,0.4
1.088,0.3,0.4
1.089,0.3,0.4
1.09,0.3,0.4
1.091,0.3,0.4
1.092,0.3,0.4
1.093,0.3,0.4
1.094,0.3,0.4
1.095,0.3,0.4
1.096,0.3,0.4
1.097,0.3,0.4
1.098,0.3,0.4
1.099,0.3,0.4
1.1,0.3,0.4
1.101,0.3,0.4
1.102,0.3,0.4
1.103,0.3,0.4
1.104,0.3,0.4
1.105,0.3,0.4
1.106,0.3,0.4
1.107,0.3,0.4
1.108,0.3,0.4
1.109,0.3,0.4
1.11,0.3,0.4
1.111,0.3,0.4
1.112,0.3,0.4
1.113,0.3,0.4
1.114,0.3,0.4
1.115,0.3,0.4
1.116,0.3,0.4
1.117,0.3,0.4
1.118,0.3,0.4
1.119,0.3,0.4
1.12,0.3,0.4
1.121,0.3,0.4
1.122,0.3,0.4
1.123,0.3,0.4
1.124,0.3,0.4
1.125,0.3,0.4
1.126,0.3,0.4
1.127,0.3,0.4
1.128,0.3,0.4
1.129,0.3,0.4
1.13,0.3,0.4
1.131,0.3,0.4
1.132,0.3,0.4
1.133,0.3,0.4
1.134,0.3,0.4
1.135,0.3,0.4
1.136,0.3,0.4
1.137,0.3,0.4
1.138,0.3,0.4
1.139,0.3,0.4
1.14,0.3,0.4
1.141,0.3,0.4
1.142,0.3,0.4
1.143,0.3,0.4
1.144,0.3,0.4
1.145,0.3,0.4
1.146,0.3,0.4
1.147,0.3,0.4
1.148,0.3,0.4
1.149,0.3,0.4
1.15,0.3,0.4
1.151,0.3,0.4
1.152,0.3,0.4
1.153,0.3,0.4
1.154,0.3,0.4
1.155,0.3,0.4
1.156,0.3,0.4
1.157,0.3,0.4
1.158,0.3,0.4
1.159,0.3,0.4
1.16,0.3,0.4
1.161,0.3,0.4
1.162,0.3,0.4
1.163,0.3,0.4
1.164,0.3,0.4
1.165,0.3,0.4
